"","Subject_ID","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","Benefit","abs_conf_1","Calibration","mean_Susceptibility"
"7667",32,22,0,2,227,1,0.077,1,1,0.8,797,1,92,92,1,0.8,2402,1,1,0.7,1,0,0.8,0.363319947456881,0.00666146916366841
"7668",32,22,0,2,228,1,0.077,0,0,-1,813,1,100,100,0,-1,2470,1,0,-0.9,1,0,1,0.363319947456881,0.00666146916366841
"7669",32,22,0,2,229,1,0.077,0,0,-1,732,1,100,100,0,-1,2367,1,1,0.7,0,0,1,0.363319947456881,0.00666146916366841
"7670",32,22,0,2,230,1,0.077,1,1,0.8,542,1,92,92,1,0.8,2157,1,1,0.6,1,0,0.8,0.363319947456881,0.00666146916366841
"7671",32,22,0,2,231,1,0.077,0,0,-1,689,1,100,100,0,-1,2319,1,1,0.7,0,0,1,0.363319947456881,0.00666146916366841
"7672",32,22,0,2,232,1,0.077,1,1,0.6,320,1,68,92,1,0.8,2000,1,1,0.9,1,24,0.6,0.363319947456881,0.00666146916366841
"7673",32,22,0,2,233,1,0.077,0,0,-1,746,1,100,100,0,-1,2121,1,0,-0.6,1,0,1,0.363319947456881,0.00666146916366841
"7674",32,22,0,2,234,1,0.077,1,1,0.7,360,1,82,82,1,0.7,1740,1,1,0.9,1,0,0.7,0.363319947456881,0.00666146916366841
"7675",32,22,0,2,235,1,0.077,1,1,0.7,435,1,82,100,1,1,2290,1,1,1,1,18,0.7,0.363319947456881,0.00666146916366841
"7676",32,22,0,2,236,1,0.077,1,1,0.7,390,1,82,82,1,0.7,1951,1,1,0.8,1,0,0.7,0.363319947456881,0.00666146916366841
"7677",32,22,0,2,237,1,0.077,0,0,-0.9,706,1,98,100,0,-1,2306,1,0,-0.6,1,2,0.9,0.363319947456881,0.00666146916366841
"7678",32,22,0,2,238,1,0.077,0,0,-1,1340,1,100,100,0,-1,2755,1,1,0.8,0,0,1,0.363319947456881,0.00666146916366841
"7679",32,22,0,2,239,1,0.077,0,0,-0.9,581,1,98,98,0,-0.9,1981,1,0,-0.6,1,0,0.9,0.363319947456881,0.00666146916366841
"7680",32,22,0,2,240,1,0.077,0,0,-1,909,1,100,100,0,-1,2529,1,0,-1,1,0,1,0.363319947456881,0.00666146916366841
"7681",33,25,0,1,1,1,0.10567,1,1,0.7,4504,1,82,82,1,0.7,8229,1,0,-0.7,0,0,0.7,0.496394230769231,-0.00478510519723992
"7682",33,25,0,1,2,1,0.10567,1,1,0.8,1802,1,92,92,1,0.8,6862,1,0,-1,0,0,0.8,0.496394230769231,-0.00478510519723992
"7683",33,25,0,1,3,1,0.10567,1,1,0.6,831,1,68,82,1,0.7,2511,1,1,0.7,1,14,0.6,0.496394230769231,-0.00478510519723992
"7684",33,25,0,1,4,1,0.10567,0,0,-1,1264,1,100,100,0,-1,2984,1,0,-0.6,1,0,1,0.496394230769231,-0.00478510519723992
"7685",33,25,0,1,5,1,0.10567,0,0,-0.7,645,1,82,100,0,-1,2665,1,0,-1,1,18,0.7,0.496394230769231,-0.00478510519723992
"7686",33,25,0,1,6,1,0.10567,0,1,0.7,1049,0,2,2,1,0.7,2709,0,1,0.9,0,0,0.7,0.496394230769231,-0.00478510519723992
"7687",33,25,0,1,7,1,0.10567,0,0,-1,1086,1,100,100,0,-1,2526,1,1,0.9,0,0,1,0.496394230769231,-0.00478510519723992
"7688",33,25,0,1,8,1,0.10567,1,1,0.6,1480,1,68,68,1,0.6,4455,1,1,0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7689",33,25,0,1,9,1,0.10567,0,1,0.6,597,0,28,-100,1,1,2892,0,1,0.6,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7690",33,25,0,1,10,1,0.10567,1,1,0.6,1119,1,68,82,1,0.7,2849,1,1,0.7,1,14,0.6,0.496394230769231,-0.00478510519723992
"7691",33,25,0,1,11,1,0.10567,0,0,-0.7,974,1,82,82,0,-0.7,2789,1,0,-0.7,1,0,0.7,0.496394230769231,-0.00478510519723992
"7692",33,25,0,1,12,1,0.10567,1,1,0.6,652,1,68,68,1,0.6,2738,1,1,0.9,1,0,0.6,0.496394230769231,-0.00478510519723992
"7693",33,25,0,1,13,1,0.10567,1,0,-0.6,1285,0,28,2,0,-0.7,3195,0,0,-0.7,0,-26,0.6,0.496394230769231,-0.00478510519723992
"7694",33,25,0,1,14,1,0.10567,0,0,-0.6,1728,1,68,68,0,-0.6,3348,1,1,1,0,0,0.6,0.496394230769231,-0.00478510519723992
"7695",33,25,0,1,15,1,0.10567,0,1,0.6,1951,0,28,82,0,-0.7,4621,1,0,-0.7,1,54,0.6,0.496394230769231,-0.00478510519723992
"7696",33,25,0,1,16,1,0.10567,1,1,0.6,1984,1,68,82,1,0.7,3784,1,1,0.7,1,14,0.6,0.496394230769231,-0.00478510519723992
"7697",33,25,0,1,17,1,0.10567,1,0,-0.6,894,0,28,100,1,1,3844,1,1,1,1,72,0.6,0.496394230769231,-0.00478510519723992
"7698",33,25,0,1,18,1,0.10567,1,0,-0.6,1313,0,28,28,0,-0.6,2878,0,1,0.7,1,0,0.6,0.496394230769231,-0.00478510519723992
"7699",33,25,0,1,19,1,0.10567,1,1,0.6,1195,1,68,68,1,0.6,2740,1,1,0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7700",33,25,0,1,20,1,0.10567,1,1,0.6,2738,1,68,-28,0,-0.8,5273,0,0,-0.8,0,-96,0.6,0.496394230769231,-0.00478510519723992
"7701",33,25,0,1,21,1,0.10567,0,0,-0.6,795,1,68,68,0,-0.6,2955,1,1,0.6,0,0,0.6,0.496394230769231,-0.00478510519723992
"7702",33,25,0,1,22,1,0.10567,0,0,-0.6,1277,1,68,68,0,-0.6,3327,1,0,-1,1,0,0.6,0.496394230769231,-0.00478510519723992
"7703",33,25,0,1,23,1,0.10567,1,1,0.7,1318,1,82,98,1,0.9,3358,1,1,0.9,1,16,0.7,0.496394230769231,-0.00478510519723992
"7704",33,25,0,1,24,1,0.10567,0,1,0.6,632,0,28,-100,1,1,3467,0,1,1,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7705",33,25,0,1,25,1,0.10567,0,0,-0.6,829,1,68,100,0,-1,2959,1,0,-0.9,1,32,0.6,0.496394230769231,-0.00478510519723992
"7706",33,25,0,1,26,1,0.10567,0,0,-1,1207,1,100,100,0,-1,2607,1,1,0.8,0,0,1,0.496394230769231,-0.00478510519723992
"7707",33,25,0,1,27,1,0.10567,0,0,-1,1446,1,100,100,0,-1,2956,1,1,0.9,0,0,1,0.496394230769231,-0.00478510519723992
"7708",33,25,0,1,28,1,0.10567,0,0,-0.8,1236,1,92,100,0,-1,3446,1,0,-1,1,8,0.8,0.496394230769231,-0.00478510519723992
"7709",33,25,0,1,29,1,0.10567,1,1,0.7,652,1,82,82,1,0.7,2157,1,0,-0.9,0,0,0.7,0.496394230769231,-0.00478510519723992
"7710",33,25,0,1,30,1,0.10567,0,0,-0.6,554,1,68,2,1,0.7,2525,0,1,0.7,0,-66,0.6,0.496394230769231,-0.00478510519723992
"7711",33,25,0,1,31,1,0.10567,0,0,-0.6,751,1,68,68,0,-0.6,2323,1,0,-0.8,1,0,0.6,0.496394230769231,-0.00478510519723992
"7712",33,25,0,1,32,1,0.10567,0,1,0.6,836,0,28,28,1,0.6,2231,0,1,0.8,0,0,0.6,0.496394230769231,-0.00478510519723992
"7713",33,25,0,1,33,1,0.10567,0,1,0.6,3114,0,28,28,1,0.6,4729,0,1,0.8,0,0,0.6,0.496394230769231,-0.00478510519723992
"7714",33,25,0,1,34,1,0.10567,0,0,-0.6,697,1,68,68,0,-0.6,2377,1,1,0.8,0,0,0.6,0.496394230769231,-0.00478510519723992
"7715",33,25,0,1,35,1,0.10567,0,0,-0.6,2564,1,68,68,0,-0.6,4404,1,1,1,0,0,0.6,0.496394230769231,-0.00478510519723992
"7716",33,25,0,1,36,1,0.10567,0,0,-0.8,958,1,92,92,0,-0.8,2598,1,1,0.8,0,0,0.8,0.496394230769231,-0.00478510519723992
"7717",33,25,0,1,37,1,0.10567,1,0,-0.6,1374,0,28,28,0,-0.6,3034,0,1,1,1,0,0.6,0.496394230769231,-0.00478510519723992
"7718",33,25,0,1,38,1,0.10567,0,1,0.6,503,0,28,100,0,-1,2948,1,0,-1,1,72,0.6,0.496394230769231,-0.00478510519723992
"7719",33,25,0,1,39,1,0.10567,0,1,0.6,3205,0,28,82,0,-0.7,5340,1,0,-0.7,1,54,0.6,0.496394230769231,-0.00478510519723992
"7720",33,25,0,1,40,1,0.10567,0,0,-0.7,3299,1,82,100,0,-1,5509,1,0,-0.7,1,18,0.7,0.496394230769231,-0.00478510519723992
"7721",33,25,0,1,41,1,0.10567,0,0,-0.6,580,1,68,100,0,-1,2830,1,0,-1,1,32,0.6,0.496394230769231,-0.00478510519723992
"7722",33,25,0,1,42,1,0.10567,0,0,-0.6,711,1,68,82,0,-0.7,3036,1,0,-0.6,1,14,0.6,0.496394230769231,-0.00478510519723992
"7723",33,25,0,1,43,1,0.10567,1,0,-0.6,1185,0,28,-100,0,-1,3225,0,0,-0.9,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7724",33,25,0,1,44,1,0.10567,0,1,0.6,458,0,28,-100,1,1,3578,0,1,1,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7725",33,25,0,1,45,1,0.10567,1,0,-0.6,1869,0,28,-28,0,-0.8,3819,0,0,-0.8,0,-56,0.6,0.496394230769231,-0.00478510519723992
"7726",33,25,0,1,46,1,0.10567,1,1,0.6,2857,1,68,68,1,0.6,4512,1,1,0.8,1,0,0.6,0.496394230769231,-0.00478510519723992
"7727",33,25,0,1,47,1,0.10567,0,0,-1,1003,1,100,100,0,-1,2683,1,0,-0.6,1,0,1,0.496394230769231,-0.00478510519723992
"7728",33,25,0,1,48,1,0.10567,0,0,-0.8,1005,1,92,100,0,-1,3400,1,0,-0.9,1,8,0.8,0.496394230769231,-0.00478510519723992
"7729",33,25,0,1,49,1,0.10567,1,0,-0.6,1769,0,28,-100,0,-1,4074,0,0,-1,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7730",33,25,0,1,50,1,0.10567,1,0,-0.6,708,0,28,28,0,-0.6,2458,0,1,0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7731",33,25,0,1,51,1,0.10567,1,1,0.7,1785,1,82,82,1,0.7,3320,1,0,-0.8,0,0,0.7,0.496394230769231,-0.00478510519723992
"7732",33,25,0,1,52,1,0.10567,1,1,0.7,1717,1,82,100,1,1,3833,1,1,0.9,1,18,0.7,0.496394230769231,-0.00478510519723992
"7733",33,25,0,1,53,1,0.10567,0,0,-0.7,842,1,82,82,0,-0.7,2292,1,1,0.7,0,0,0.7,0.496394230769231,-0.00478510519723992
"7734",33,25,0,1,54,1,0.10567,1,0,-1,1185,0,-100,-100,0,-1,2805,0,1,1,1,0,1,0.496394230769231,-0.00478510519723992
"7735",33,25,0,1,55,1,0.10567,0,1,0.6,923,0,28,28,1,0.6,2648,0,1,0.7,0,0,0.6,0.496394230769231,-0.00478510519723992
"7736",33,25,0,1,56,1,0.10567,0,1,0.7,1646,0,2,2,1,0.7,3451,0,0,-0.9,1,0,0.7,0.496394230769231,-0.00478510519723992
"7737",33,25,0,1,57,1,0.10567,0,0,-0.7,2839,1,82,28,1,0.6,4824,0,1,0.6,0,-54,0.7,0.496394230769231,-0.00478510519723992
"7738",33,25,0,1,58,1,0.10567,0,0,-1,1204,1,100,100,0,-1,2569,1,0,-0.9,1,0,1,0.496394230769231,-0.00478510519723992
"7739",33,25,0,1,59,1,0.10567,0,0,-1,1212,1,100,100,0,-1,2988,1,0,-0.7,1,0,1,0.496394230769231,-0.00478510519723992
"7740",33,25,0,1,60,1,0.10567,1,0,-0.7,1030,0,2,2,0,-0.7,2855,0,1,0.6,1,0,0.7,0.496394230769231,-0.00478510519723992
"7741",33,25,0,1,61,1,0.10567,1,1,0.7,1140,1,82,82,1,0.7,2580,1,1,0.6,1,0,0.7,0.496394230769231,-0.00478510519723992
"7742",33,25,0,1,62,1,0.10567,0,1,0.7,921,0,2,2,1,0.7,2456,0,0,-0.8,1,0,0.7,0.496394230769231,-0.00478510519723992
"7743",33,25,0,1,63,1,0.10567,0,1,0.6,764,0,28,28,1,0.6,2254,0,1,0.9,0,0,0.6,0.496394230769231,-0.00478510519723992
"7744",33,25,0,1,64,1,0.10567,1,0,-0.6,2248,0,28,-100,0,-1,4433,0,0,-1,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7745",33,25,0,1,65,1,0.10567,0,0,-0.6,504,1,68,68,0,-0.6,2249,1,1,0.6,0,0,0.6,0.496394230769231,-0.00478510519723992
"7746",33,25,0,1,66,1,0.10567,1,1,0.8,1036,1,92,100,1,1,2996,1,1,1,1,8,0.8,0.496394230769231,-0.00478510519723992
"7747",33,25,0,1,67,1,0.10567,1,1,1,2497,1,100,100,1,1,4417,1,1,0.9,1,0,1,0.496394230769231,-0.00478510519723992
"7748",33,25,0,1,68,1,0.10567,0,0,-0.6,597,1,68,68,0,-0.6,2312,1,1,0.7,0,0,0.6,0.496394230769231,-0.00478510519723992
"7749",33,25,0,1,69,1,0.10567,1,1,0.6,1545,1,68,68,1,0.6,2945,1,1,0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7750",33,25,0,1,70,1,0.10567,0,1,0.6,1449,0,28,-100,1,1,3529,0,1,0.8,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7751",33,25,0,1,71,1,0.10567,0,0,-0.6,796,1,68,2,1,0.7,3136,0,1,0.7,0,-66,0.6,0.496394230769231,-0.00478510519723992
"7752",33,25,0,1,72,1,0.10567,0,0,-0.6,548,1,68,82,0,-0.7,2413,1,0,-0.7,1,14,0.6,0.496394230769231,-0.00478510519723992
"7753",33,25,0,1,73,1,0.10567,1,0,-0.7,1569,0,2,-100,0,-1,3700,0,0,-0.6,0,-102,0.7,0.496394230769231,-0.00478510519723992
"7754",33,25,0,1,74,1,0.10567,0,0,-0.7,834,1,82,82,0,-0.7,2174,1,0,-0.7,1,0,0.7,0.496394230769231,-0.00478510519723992
"7755",33,25,0,1,75,1,0.10567,0,0,-1,1341,1,100,100,0,-1,2926,1,0,-1,1,0,1,0.496394230769231,-0.00478510519723992
"7756",33,25,0,1,76,1,0.10567,1,0,-0.7,1839,0,2,2,0,-0.7,3384,0,0,-0.6,0,0,0.7,0.496394230769231,-0.00478510519723992
"7757",33,25,0,1,77,1,0.10567,1,0,-0.7,835,0,2,82,1,0.7,3200,1,1,0.7,1,80,0.7,0.496394230769231,-0.00478510519723992
"7758",33,25,0,1,78,1,0.10567,1,0,-0.6,582,0,28,68,1,0.6,2833,1,1,0.8,1,40,0.6,0.496394230769231,-0.00478510519723992
"7759",33,25,0,1,79,1,0.10567,0,1,0.6,1716,0,28,-100,1,1,4036,0,1,1,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7760",33,25,0,1,80,1,0.10567,1,0,-0.6,1299,0,28,28,0,-0.6,2975,0,0,-0.6,0,0,0.6,0.496394230769231,-0.00478510519723992
"7761",33,25,0,1,81,1,0.10567,0,0,-0.6,2749,1,68,68,0,-0.6,4449,1,1,0.7,0,0,0.6,0.496394230769231,-0.00478510519723992
"7762",33,25,0,1,82,1,0.10567,1,1,1,1683,1,100,100,1,1,3233,1,1,0.9,1,0,1,0.496394230769231,-0.00478510519723992
"7763",33,25,0,1,83,1,0.10567,1,0,-0.6,1111,0,28,68,1,0.6,3781,1,1,1,1,40,0.6,0.496394230769231,-0.00478510519723992
"7764",33,25,0,1,84,1,0.10567,1,1,0.7,775,1,82,82,1,0.7,2885,1,0,-0.8,0,0,0.7,0.496394230769231,-0.00478510519723992
"7765",33,25,0,1,85,1,0.10567,0,1,0.7,647,0,2,2,1,0.7,2127,0,0,-0.6,1,0,0.7,0.496394230769231,-0.00478510519723992
"7766",33,25,0,1,86,1,0.10567,0,1,0.6,1312,0,28,28,1,0.6,2832,0,0,-0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7767",33,25,0,1,87,1,0.10567,0,0,-0.6,856,1,68,98,0,-0.9,3552,1,0,-0.9,1,30,0.6,0.496394230769231,-0.00478510519723992
"7768",33,25,0,1,88,1,0.10567,1,0,-1,1265,0,-100,-100,0,-1,3105,0,0,-0.8,0,0,1,0.496394230769231,-0.00478510519723992
"7769",33,25,0,1,89,1,0.10567,1,0,-0.6,840,0,28,82,1,0.7,2800,1,1,1,1,54,0.6,0.496394230769231,-0.00478510519723992
"7770",33,25,0,1,90,1,0.10567,1,0,-0.6,2649,0,28,28,0,-0.6,4194,0,0,-0.6,0,0,0.6,0.496394230769231,-0.00478510519723992
"7771",33,25,0,1,91,1,0.10567,1,1,0.7,697,1,82,100,1,1,2812,1,1,0.8,1,18,0.7,0.496394230769231,-0.00478510519723992
"7772",33,25,0,1,92,1,0.10567,0,0,-0.6,3438,1,68,68,0,-0.6,4878,1,0,-0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7773",33,25,0,1,93,1,0.10567,1,1,0.6,2458,1,68,2,0,-0.7,4933,0,0,-0.7,0,-66,0.6,0.496394230769231,-0.00478510519723992
"7774",33,25,0,1,94,1,0.10567,1,0,-0.6,578,0,28,28,0,-0.6,2178,0,0,-0.7,0,0,0.6,0.496394230769231,-0.00478510519723992
"7775",33,25,0,1,95,1,0.10567,1,0,-0.7,1900,0,2,2,0,-0.7,3520,0,1,0.8,1,0,0.7,0.496394230769231,-0.00478510519723992
"7776",33,25,0,1,96,1,0.10567,1,0,-0.6,803,0,28,-28,0,-0.8,2908,0,0,-0.8,0,-56,0.6,0.496394230769231,-0.00478510519723992
"7777",33,25,0,1,97,1,0.10567,1,1,0.6,512,1,68,68,1,0.6,1972,1,1,0.9,1,0,0.6,0.496394230769231,-0.00478510519723992
"7778",33,25,0,1,98,1,0.10567,1,0,-0.6,1803,0,28,98,1,0.9,4019,1,1,0.9,1,70,0.6,0.496394230769231,-0.00478510519723992
"7779",33,25,0,1,99,1,0.10567,1,0,-0.6,1512,0,28,-28,0,-0.8,3367,0,0,-0.8,0,-56,0.6,0.496394230769231,-0.00478510519723992
"7780",33,25,0,1,100,1,0.10567,1,0,-0.6,745,0,28,28,0,-0.6,2400,0,0,-0.6,0,0,0.6,0.496394230769231,-0.00478510519723992
"7781",33,25,0,1,101,1,0.10567,1,1,0.6,822,1,68,68,1,0.6,2342,1,0,-0.9,0,0,0.6,0.496394230769231,-0.00478510519723992
"7782",33,25,0,1,102,1,0.10567,1,1,0.6,2242,1,68,68,1,0.6,3647,1,0,-1,0,0,0.6,0.496394230769231,-0.00478510519723992
"7783",33,25,0,1,103,1,0.10567,0,0,-0.6,1647,1,68,68,0,-0.6,3162,1,1,0.9,0,0,0.6,0.496394230769231,-0.00478510519723992
"7784",33,25,0,1,104,1,0.10567,0,1,0.6,5422,0,28,28,1,0.6,7022,0,0,-0.8,1,0,0.6,0.496394230769231,-0.00478510519723992
"7785",33,25,0,1,105,1,0.10567,1,0,-0.6,1147,0,28,28,0,-0.6,3417,0,1,0.8,1,0,0.6,0.496394230769231,-0.00478510519723992
"7786",33,25,0,1,106,1,0.10567,1,0,-0.6,792,0,28,82,1,0.7,2857,1,1,0.7,1,54,0.6,0.496394230769231,-0.00478510519723992
"7787",33,25,0,1,107,1,0.10567,0,0,-0.6,821,1,68,68,0,-0.6,3239,1,0,-0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7788",33,25,0,1,108,1,0.10567,0,1,1,1376,0,-100,-100,1,1,3016,0,0,-0.9,1,0,1,0.496394230769231,-0.00478510519723992
"7789",33,25,0,1,109,1,0.10567,1,0,-0.6,1186,0,28,-100,0,-1,3306,0,0,-0.8,0,-128,0.6,0.496394230769231,-0.00478510519723992
"7790",33,25,0,1,110,1,0.10567,0,0,-0.7,725,1,82,92,0,-0.8,2620,1,0,-0.8,1,10,0.7,0.496394230769231,-0.00478510519723992
"7791",33,25,0,1,111,1,0.10567,1,1,0.7,651,1,82,82,1,0.7,2281,1,0,-0.9,0,0,0.7,0.496394230769231,-0.00478510519723992
"7792",33,25,0,1,112,1,0.10567,1,0,-0.6,722,0,28,28,0,-0.6,2273,0,0,-0.9,0,0,0.6,0.496394230769231,-0.00478510519723992
"7793",33,25,0,1,113,1,0.10567,1,0,-0.6,1857,0,28,28,0,-0.6,3377,0,1,1,1,0,0.6,0.496394230769231,-0.00478510519723992
"7794",33,25,0,1,114,1,0.10567,1,1,0.7,1497,1,82,82,1,0.7,3272,1,1,0.6,1,0,0.7,0.496394230769231,-0.00478510519723992
"7795",33,25,0,1,115,1,0.10567,1,1,0.6,897,1,68,68,1,0.6,2897,1,0,-0.9,0,0,0.6,0.496394230769231,-0.00478510519723992
"7796",33,25,0,1,116,1,0.10567,1,0,-0.6,586,0,28,28,0,-0.6,4071,0,1,0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7797",33,25,0,1,117,1,0.10567,0,0,-0.6,609,1,68,100,0,-1,2694,1,0,-1,1,32,0.6,0.496394230769231,-0.00478510519723992
"7798",33,25,0,1,118,1,0.10567,0,1,0.6,669,0,28,28,1,0.6,2004,0,0,-1,1,0,0.6,0.496394230769231,-0.00478510519723992
"7799",33,25,0,1,119,1,0.10567,0,1,0.6,560,0,28,28,1,0.6,2175,0,0,-0.7,1,0,0.6,0.496394230769231,-0.00478510519723992
"7800",33,25,0,1,120,1,0.10567,0,1,1,1402,0,-100,-100,1,1,2782,0,1,0.8,0,0,1,0.496394230769231,-0.00478510519723992
"7801",33,25,0,2,121,2,0.10567,1,1,0.7,1558,1,82,98,1,0.9,3638,1,1,0.9,1,16,0.7,0.496394230769231,-0.00478510519723992
"7802",33,25,0,2,122,2,0.10567,1,1,0.7,919,1,82,82,1,0.7,2359,1,1,0.9,1,0,0.7,0.496394230769231,-0.00478510519723992
"7803",33,25,0,2,123,2,0.10567,1,1,0.6,629,1,68,68,1,0.6,1969,1,0,-0.6,0,0,0.6,0.496394230769231,-0.00478510519723992
"7804",33,25,0,2,124,2,0.10567,0,0,-0.6,1970,1,68,68,0,-0.6,4066,1,0,-0.9,1,0,0.6,0.496394230769231,-0.00478510519723992
"7805",33,25,0,2,125,2,0.10567,1,1,0.7,1494,1,82,82,1,0.7,3114,1,1,0.7,1,0,0.7,0.496394230769231,-0.00478510519723992
"7806",33,25,0,2,126,2,0.10567,1,0,-0.7,749,0,2,-100,0,-1,2779,0,0,-0.7,0,-102,0.7,0.496394230769231,-0.00478510519723992
"7807",33,25,0,2,127,2,0.10567,0,1,0.7,588,0,2,2,1,0.7,2163,0,0,-1,1,0,0.7,0.496394230769231,-0.00478510519723992
"7808",33,25,0,2,128,2,0.10567,0,0,-1,982,1,100,100,0,-1,2552,1,1,0.6,0,0,1,0.496394230769231,-0.00478510519723992
"7809",33,25,0,2,129,2,0.10567,0,0,-0.6,2897,1,68,68,0,-0.6,4482,1,0,-0.8,1,0,0.6,0.496394230769231,-0.00478510519723992
"7810",33,25,0,2,130,2,0.10567,0,0,-0.7,841,1,82,100,0,-1,2806,1,0,-1,1,18,0.7,0.496394230769231,-0.00478510519723992
"7811",33,25,0,2,131,2,0.10567,1,1,0.7,1203,1,82,100,1,1,3273,1,1,1,1,18,0.7,0.496394230769231,-0.00478510519723992
"7812",33,25,0,2,132,2,0.10567,0,0,-0.6,422,1,68,82,0,-0.7,2062,1,0,-0.7,1,14,0.6,0.496394230769231,-0.00478510519723992
"7813",33,25,0,2,133,2,0.10567,1,0,-0.6,583,0,28,68,1,0.6,2463,1,1,0.6,1,40,0.6,0.496394230769231,-0.00478510519723992
"7814",33,25,0,2,134,2,0.10567,1,0,-0.6,1964,0,28,28,0,-0.6,3964,0,1,1,1,0,0.6,0.496394230769231,-0.00478510519723992
"7815",33,25,0,2,135,2,0.10567,0,0,-0.7,1108,1,82,100,0,-1,3148,1,0,-0.7,1,18,0.7,0.496394230769231,-0.00478510519723992
"7816",33,25,0,2,136,2,0.10567,1,0,-0.6,708,0,28,100,1,1,3069,1,1,1,1,72,0.6,0.496394230769231,-0.00478510519723992
"7817",33,25,0,2,137,2,0.10567,1,1,0.6,826,1,68,100,1,1,3006,1,1,1,1,32,0.6,0.496394230769231,-0.00478510519723992
"7818",33,25,0,2,138,2,0.10567,0,1,0.7,1207,0,2,100,0,-1,3847,1,0,-1,1,98,0.7,0.496394230769231,-0.00478510519723992
"7819",33,25,0,2,139,2,0.10567,1,0,-0.6,612,0,28,2,0,-0.7,2452,0,0,-0.7,0,-26,0.6,0.496394230769231,-0.00478510519723992
"7820",33,25,0,2,140,2,0.10567,1,0,-0.6,1142,0,28,92,1,0.8,3462,1,1,0.8,1,64,0.6,0.496394230769231,-0.00478510519723992
"7821",33,25,0,2,141,2,0.10567,1,0,-0.7,1041,0,2,2,0,-0.7,4251,0,1,0.7,1,0,0.7,0.496394230769231,-0.00478510519723992
"7822",33,25,0,2,142,2,0.10567,0,0,-1,895,1,100,100,0,-1,3205,1,0,-1,1,0,1,0.496394230769231,-0.00478510519723992
"7823",33,25,0,2,143,2,0.10567,1,0,-0.7,690,0,2,2,0,-0.7,2651,0,1,0.9,1,0,0.7,0.496394230769231,-0.00478510519723992
"7824",33,25,0,2,144,2,0.10567,0,0,-0.7,746,1,82,-28,1,0.8,3121,0,1,0.8,0,-110,0.7,0.496394230769231,-0.00478510519723992
"7825",33,25,0,2,145,2,0.10567,0,0,-0.7,642,1,82,100,0,-1,2782,1,0,-0.9,1,18,0.7,0.496394230769231,-0.00478510519723992
"7826",33,25,0,2,146,2,0.10567,1,0,-0.7,998,0,2,2,0,-0.7,2333,0,1,0.6,1,0,0.7,0.496394230769231,-0.00478510519723992
"7827",33,25,0,2,147,2,0.10567,1,0,-0.6,864,0,28,92,1,0.8,3199,1,1,0.8,1,64,0.6,0.496394230769231,-0.00478510519723992
"7828",33,25,0,2,148,2,0.10567,1,0,-0.6,1127,0,28,100,1,1,3543,1,1,1,1,72,0.6,0.496394230769231,-0.00478510519723992
"7829",33,25,0,2,149,2,0.10567,1,0,-0.6,1333,0,28,28,0,-0.6,2798,0,1,0.6,1,0,0.6,0.496394230769231,-0.00478510519723992
"7830",33,25,0,2,150,2,0.10567,1,1,0.6,3315,1,68,2,0,-0.7,5356,0,0,-0.7,0,-66,0.6,0.496394230769231,-0.00478510519723992
"7831",33,25,0,2,151,2,0.10567,0,0,-1,1161,1,100,100,0,-1,2721,1,0,-0.8,1,0,1,0.496394230769231,-0.00478510519723992
"7832",33,25,0,2,152,2,0.10567,0,1,0.7,685,0,2,92,0,-0.8,2955,1,0,-0.8,1,90,0.7,0.496394230769231,-0.00478510519723992
"7833",33,25,0,2,153,2,0.10567,1,0,-0.7,688,0,2,2,0,-0.7,2778,0,1,0.9,1,0,0.7,0.496394230769231,-0.00478510519723992
"7834",33,25,0,2,154,2,0.10567,1,1,0.6,975,1,68,82,1,0.7,2936,1,1,0.7,1,14,0.6,0.496394230769231,-0.00478510519723992
"7835",33,25,0,2,155,2,0.10567,0,0,-0.8,2711,1,92,100,0,-1,4776,1,0,-0.8,1,8,0.8,0.496394230769231,-0.00478510519723992
"7836",33,25,0,2,156,2,0.10567,1,0,-0.6,897,0,28,82,1,0.7,2767,1,1,0.7,1,54,0.6,0.496394230769231,-0.00478510519723992
"7837",33,25,0,2,157,2,0.10567,1,0,-0.6,821,0,28,28,0,-0.6,2231,0,1,0.8,1,0,0.6,0.496394230769231,-0.00478510519723992
